交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     
"2020080122001447411429197840	","20080170061303100307	",2020/8/1 10:02,2020/8/1 10:02,2020/8/1 10:02,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,弄堂食尚(健康大饼油条店)外卖订单   ,27.8,支出      ,交易成功    ,0,0,                    ,已支出      
"20200801009130193000410001526735	","20200801001100121100414788425335	",2020/8/1 8:29,2020/8/1 8:29,2020/8/1 8:29,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020080122001147411429115324	","T150P1154764865528833850	",2020/8/1 8:28,2020/8/1 8:28,2020/8/1 8:28,淘宝        ,支付宝担保交易         ,淘票票-淘出好时光       ,《风声》中影国际影城（上海合生汇店）电影票,42,支出      ,交易成功    ,0,0,                    ,已支出      
"20200801360759012411 	","                    	",2020/8/1 2:19,                    ,2020/8/1 2:19,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.31-收益发放 ,0.02,收入      ,交易成功    ,0,0,                    ,已收入      
"20200731009130193000410001183947	","20200731001100121100414788261074	",2020/7/31 22:59,2020/7/31 22:59,2020/7/31 22:59,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073122001147411429041016	","T200P1154715139468833850	",2020/7/31 22:58,2020/7/31 22:59,2020/8/2 18:41,淘宝        ,支付宝担保交易         ,冈本旗舰店           ,冈本避孕套SKIN系列纯3片进口安全套套,9.4,支出      ,交易成功    ,0,0,                    ,已支出      
"20200731009130193000410001106010	","20200731001100121100414788196789	",2020/7/31 21:10,2020/7/31 21:10,2020/7/31 21:10,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073122001147411428966830	","T150P1154542915507833850	",2020/7/31 21:10,2020/7/31 21:10,2020/7/31 21:10,淘宝        ,支付宝担保交易         ,淘票票-淘出好时光       ,《乔乔的异想世界》中影国际影城（上海合生汇店）电影票,32,支出      ,交易成功    ,0,0,                    ,已支出      
"20200731009130193000410001150666	","20200731001100121100414788190521	",2020/7/31 20:53,2020/7/31 20:53,2020/7/31 20:53,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073122001447411429033199	","20073170061104989407	",2020/7/31 20:53,2020/7/31 20:53,2020/7/31 20:53,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,超级鸡车(市光路店)外卖订单      ,53.77,支出      ,交易成功    ,0,0,                    ,已支出      
"20200731009130193000410001077614	","20200731001100121100414788171473	",2020/7/31 20:15,2020/7/31 20:15,2020/7/31 20:15,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073122001447411429240184	","2aafee36d33f4065a266d1f4839220d4	",2020/7/31 20:15,2020/7/31 20:15,2020/7/31 20:15,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海赛可出行科技服务有限公司  ,享道出行                ,17.34,支出      ,交易成功    ,0,0,                    ,已支出      
"20200731009130193000410000983551	","20200731001100121100414787995058	",2020/7/31 15:25,2020/7/31 15:25,2020/7/31 15:25,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073122001447411428938684	","225892428344        	",2020/7/31 15:25,2020/7/31 15:25,2020/7/31 15:25,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,9,支出      ,交易成功    ,0,0,                    ,已支出      
"20200731009130193000410000509481	","20200731001100121100414787801453	",2020/7/31 9:44,2020/7/31 9:44,2020/7/31 9:44,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073122001447411428866092	","MW01596159863786002314	",2020/7/31 9:44,2020/7/31 9:44,2020/7/31 9:44,其他（包括阿里巴巴和外部商家）,即时到账交易          ,7-ELEVEn(国通店)   ,7-11上海国通店           ,10.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20200731358909522411 	","                    	",2020/7/31 2:27,                    ,2020/7/31 2:27,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.30-收益发放 ,0.02,收入      ,交易成功    ,0,0,                    ,已收入      
"20200731009130193000410000167420	","20200731001100121100414787613748	",2020/7/31 0:03,2020/7/31 0:03,2020/7/31 0:03,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073122001447411427943208	","210_202007312173488801416190	",2020/7/31 0:03,2020/7/31 0:03,2020/7/31 0:03,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-谢师傅            ,68.6,支出      ,交易成功    ,0,0,                    ,已支出      
"20200730009130193000410000127853	","20200730001100121100414787533715	",2020/7/30 20:51,2020/7/30 20:51,2020/7/30 20:51,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073022001447411428608967	","42126600004802000020200730205107104635718517	",2020/7/30 20:51,2020/7/30 20:51,2020/7/30 20:51,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海梅龙镇伊势丹百货有限公司  ,梅龙镇                 ,50,支出      ,交易成功    ,0,0,                    ,已支出      
"20200730009130193000410000066668	","20200730001100121100414787530533	",2020/7/30 20:44,2020/7/30 20:44,2020/7/30 20:44,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073022001447411428637946	","3120073001458493871114	",2020/7/30 20:44,2020/7/30 20:44,2020/7/30 20:44,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丝芙兰向阳（上海）化妆品有限公司,丝芙兰上海向阳旗舰店 - 6126   ,240,支出      ,交易成功    ,0,0,                    ,已支出      
"20200730009130125000410000020800	","20200730200040011100020072463605	",2020/7/30 20:39,2020/7/30 20:39,2020/7/30 20:39,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,转账收款到余额宝            ,240,        ,交易成功    ,0,0,                    ,资金转移     
"20200730200040011100020072463605	","                    	",2020/7/30 20:38,2020/7/30 20:38,2020/7/30 20:39,支付宝网站     ,即时到账交易          ,装富有             ,转账                  ,240,收入      ,交易成功    ,0,0,转账                  ,已收入      
"20200730009130193000410099862067	","20200730001100121100414787395616	",2020/7/30 18:14,2020/7/30 18:14,2020/7/30 18:14,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020073022001447411428681456	","225735059444        	",2020/7/30 18:14,2020/7/30 18:14,2020/7/30 18:14,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,4.45,支出      ,交易成功    ,0,0,                    ,已支出      
"2020073022001447411427871574	","MW01596073369025002161	",2020/7/30 9:42,2020/7/30 9:42,2020/7/30 9:42,其他（包括阿里巴巴和外部商家）,即时到账交易          ,7-ELEVEn(国通店)   ,7-11上海国通店           ,0,支出      ,交易成功    ,0,0,                    ,已支出      
"20200730349413866411 	","                    	",2020/7/30 2:30,                    ,2020/7/30 2:30,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.29-收益发放 ,0.02,收入      ,交易成功    ,0,0,                    ,已收入      
"20200729009130193000410099333992	","20200729001100121100414786918111	",2020/7/29 22:30,2020/7/29 22:30,2020/7/29 22:30,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020072922001447411427823361	","20072970059389755107	",2020/7/29 22:30,2020/7/29 22:30,2020/7/29 22:30,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,东北烤冷面(五角场店)外卖订单     ,20.49,支出      ,交易成功    ,0,0,                    ,已支出      
"20200729009130193000410098647391	","20200729001100121100414786492980	",2020/7/29 9:41,2020/7/29 9:41,2020/7/29 9:41,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020072922001447411427528345	","225469078644        	",2020/7/29 9:41,2020/7/29 9:41,2020/7/29 9:41,其他（包括阿里巴巴和外部商家）,即时到账交易          ,淞虹              ,7-ELEVEn上海国通消费      ,9.2,支出      ,交易成功    ,0,0,                    ,已支出      
"20200729001080012204410047793184	","                    	",2020/7/29 9:28,                    ,2020/7/29 9:28,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-天弘沪深300ETF联接C-买入,150,支出      ,交易成功    ,0,0,                    ,已支出      
"20200729347807311411 	","                    	",2020/7/29 2:37,                    ,2020/7/29 2:37,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-2020.07.28-收益发放 ,0.03,收入      ,交易成功    ,0,0,                    ,已收入      
"20200728009130193000410098593291	","20200728001100121100414786270556	",2020/7/28 23:04,2020/7/28 23:04,2020/7/28 23:04,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020072822001147411427717401	","T200P1149397858264833850	",2020/7/28 23:03,2020/7/28 23:04,2020/8/1 10:39,淘宝        ,支付宝担保交易         ,薇诺娜官方旗舰店        ,【李佳琦推荐】薇诺娜清透防晒乳50g  SPF48男女学生户外防紫外线,168,支出      ,交易成功    ,0,0,                    ,已支出      
"20200728009130193000410098600355	","20200728001100121100414786247324	",2020/7/28 22:17,2020/7/28 22:17,2020/7/28 22:17,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020072822001147411427562045	","T200P1149301377141833850	",2020/7/28 22:17,2020/7/28 22:17,2020/7/30 19:51,淘宝        ,支付宝担保交易         ,润百颜旗舰店          ,【U先派样】润百颜水杨酸玻尿酸原液精华液清爽控油净肤次抛*2支,4.65,支出      ,交易成功    ,0,0,                    ,已支出      
"20200728009130193000410098207616	","20200728001100121100414786251283	",2020/7/28 21:55,2020/7/28 21:55,2020/7/28 21:55,支付宝网站     ,即时到账交易          ,长城基金管理有限公司      ,余额宝-笔笔攒-单笔攒入        ,3.88,        ,交易成功    ,0,0,                    ,资金转移     
"2020072822001147411426994199	","T200P1149290850585833850	",2020/7/28 21:54,2020/7/28 21:55,2020/7/30 9:02,淘宝        ,支付宝担保交易         ,天猫超市            ,包邮全棉时代棉柔巾洗脸巾纯棉升级加厚洁面巾干湿两用100抽*4,47.15,支出      ,交易成功    ,0,0,                    ,已支出      
